date;Hours;Up;Down
15-04-2019;18 - 19;0;0
15-04-2019;19 - 20;0;798,3
15-04-2019;20 - 21;0;834
15-04-2019;21 - 22;0;0
15-04-2019;22 - 23;0;0
15-04-2019;23 - 00;0;0
16-04-2019;00 - 01;0;0
16-04-2019;01 - 02;0;0
16-04-2019;02 - 03;0;0
16-04-2019;03 - 04;0;0
16-04-2019;04 - 05;0;0
16-04-2019;05 - 06;0;0
16-04-2019;06 - 07;0;0
16-04-2019;07 - 08;0;559,8
16-04-2019;08 - 09;0;398,9
16-04-2019;09 - 10;0;0
16-04-2019;10 - 11;0;0
16-04-2019;11 - 12;0;0
16-04-2019;12 - 13;0;0
16-04-2019;13 - 14;0;0
16-04-2019;14 - 15;0;0
16-04-2019;15 - 16;0;0
16-04-2019;16 - 17;0;0
16-04-2019;17 - 18;0;0
16-04-2019;18 - 19;0;677,7
16-04-2019;19 - 20;0;974,3
16-04-2019;20 - 21;0;874
16-04-2019;21 - 22;0;551,3
16-04-2019;22 - 23;0;0
16-04-2019;23 - 00;0;0
17-04-2019;00 - 01;0;0
17-04-2019;01 - 02;0;0
17-04-2019;02 - 03;0;0
17-04-2019;03 - 04;0;0
17-04-2019;04 - 05;0;0
17-04-2019;05 - 06;0;0
17-04-2019;06 - 07;0;505,4
17-04-2019;07 - 08;0;602,7
17-04-2019;08 - 09;0;951,9
17-04-2019;09 - 10;0;415,8
17-04-2019;10 - 11;0;0
17-04-2019;11 - 12;0;0
17-04-2019;12 - 13;0;0
17-04-2019;13 - 14;0;0
17-04-2019;14 - 15;0;0
17-04-2019;15 - 16;0;0
17-04-2019;16 - 17;0;0
17-04-2019;17 - 18;0;0
17-04-2019;18 - 19;0;0
17-04-2019;19 - 20;0;0
17-04-2019;20 - 21;0;0
17-04-2019;21 - 22;0;0
17-04-2019;22 - 23;0;0
17-04-2019;23 - 00;0;0
18-04-2019;00 - 01;0;0
18-04-2019;01 - 02;0;0
18-04-2019;02 - 03;0;0
18-04-2019;03 - 04;0;0
18-04-2019;04 - 05;0;0
18-04-2019;05 - 06;0;0
18-04-2019;06 - 07;0;0
18-04-2019;07 - 08;0;159,3
18-04-2019;08 - 09;0;499,2
18-04-2019;09 - 10;0;0
18-04-2019;10 - 11;0;53,3
18-04-2019;11 - 12;0;206,2
18-04-2019;12 - 13;0;0
18-04-2019;13 - 14;0;0
18-04-2019;14 - 15;0;0
18-04-2019;15 - 16;0;0
18-04-2019;16 - 17;0;0
18-04-2019;17 - 18;0;0
18-04-2019;18 - 19;0;0
18-04-2019;19 - 20;0;238,9
18-04-2019;20 - 21;0;559,4
18-04-2019;21 - 22;0;80,4
18-04-2019;22 - 23;0;0
18-04-2019;23 - 00;0;0
19-04-2019;00 - 01;0;0
19-04-2019;01 - 02;0;0
19-04-2019;02 - 03;0;0
19-04-2019;03 - 04;0;0
19-04-2019;04 - 05;0;0
19-04-2019;05 - 06;0;0
19-04-2019;06 - 07;0;0
19-04-2019;07 - 08;0;0
19-04-2019;08 - 09;0;0
19-04-2019;09 - 10;0;0
19-04-2019;10 - 11;0;0
19-04-2019;11 - 12;0;0
19-04-2019;12 - 13;0;0
19-04-2019;13 - 14;0;0
19-04-2019;14 - 15;0;0
19-04-2019;15 - 16;0;0
19-04-2019;16 - 17;0;0
19-04-2019;17 - 18;0;0
19-04-2019;18 - 19;0;0
19-04-2019;19 - 20;0;0
19-04-2019;20 - 21;0;0
19-04-2019;21 - 22;0;0
19-04-2019;22 - 23;0;0
19-04-2019;23 - 00;0;0
20-04-2019;00 - 01;0;0
20-04-2019;01 - 02;0;0
20-04-2019;02 - 03;0;0
20-04-2019;03 - 04;0;0
20-04-2019;04 - 05;0;0
20-04-2019;05 - 06;0;0
20-04-2019;06 - 07;0;0
20-04-2019;07 - 08;0;0
20-04-2019;08 - 09;0;0
20-04-2019;09 - 10;0;0
20-04-2019;10 - 11;0;0
20-04-2019;11 - 12;0;0
20-04-2019;12 - 13;0;0
20-04-2019;13 - 14;0;0
20-04-2019;14 - 15;0;0
20-04-2019;15 - 16;0;0
20-04-2019;16 - 17;0;0
20-04-2019;17 - 18;0;0
20-04-2019;18 - 19;0;0
20-04-2019;19 - 20;0;0
20-04-2019;20 - 21;0;0
20-04-2019;21 - 22;0;0
20-04-2019;22 - 23;0;0
20-04-2019;23 - 00;0;0
21-04-2019;00 - 01;0;0
21-04-2019;01 - 02;0;0
21-04-2019;02 - 03;0;0
21-04-2019;03 - 04;0;0
21-04-2019;04 - 05;0;0
21-04-2019;05 - 06;0;0
21-04-2019;06 - 07;0;0
21-04-2019;07 - 08;0;0
21-04-2019;08 - 09;0;0
21-04-2019;09 - 10;0;0
21-04-2019;10 - 11;0;0
21-04-2019;11 - 12;0;0
21-04-2019;12 - 13;0;0
21-04-2019;13 - 14;0;0
21-04-2019;14 - 15;0;0
21-04-2019;15 - 16;0;0
21-04-2019;16 - 17;0;0
21-04-2019;17 - 18;0;0
21-04-2019;18 - 19;0;0
21-04-2019;19 - 20;0;0
21-04-2019;20 - 21;0;0
21-04-2019;21 - 22;0;0
21-04-2019;22 - 23;0;0
21-04-2019;23 - 00;0;0
22-04-2019;00 - 01;0;0
22-04-2019;01 - 02;0;0
22-04-2019;02 - 03;0;0
22-04-2019;03 - 04;0;0
22-04-2019;04 - 05;0;0
22-04-2019;05 - 06;0;0
22-04-2019;06 - 07;0;0
22-04-2019;07 - 08;0;0
22-04-2019;08 - 09;120,3;0
22-04-2019;09 - 10;0;0
22-04-2019;10 - 11;0;0
22-04-2019;11 - 12;0;0
22-04-2019;12 - 13;0;0
22-04-2019;13 - 14;0;0
22-04-2019;14 - 15;0;0
22-04-2019;15 - 16;0;0
22-04-2019;16 - 17;0;0
22-04-2019;17 - 18;0;0
22-04-2019;18 - 19;0;0
22-04-2019;19 - 20;0;0
22-04-2019;20 - 21;0;0
22-04-2019;21 - 22;0;0
22-04-2019;22 - 23;0;0
22-04-2019;23 - 00;0;0
23-04-2019;00 - 01;0;0
23-04-2019;01 - 02;0;0
23-04-2019;02 - 03;0;0
23-04-2019;03 - 04;0;0
23-04-2019;04 - 05;0;0
23-04-2019;05 - 06;0;0
23-04-2019;06 - 07;0;0
23-04-2019;07 - 08;0;0
23-04-2019;08 - 09;0;0
23-04-2019;09 - 10;0;0
23-04-2019;10 - 11;0;489,9
23-04-2019;11 - 12;0;343,4
23-04-2019;12 - 13;0;819,2
23-04-2019;13 - 14;0;888,1
23-04-2019;14 - 15;0;848,7
23-04-2019;15 - 16;0;981,5
23-04-2019;16 - 17;0;1177,4
23-04-2019;17 - 18;0;1230,2
23-04-2019;18 - 19;0;1032,1
23-04-2019;19 - 20;0;1145,2
23-04-2019;20 - 21;0;1024,2
23-04-2019;21 - 22;0;1290,6
23-04-2019;22 - 23;0;1355
23-04-2019;23 - 00;0;1779
24-04-2019;00 - 01;0;1453,8
24-04-2019;01 - 02;0;1177,1
24-04-2019;02 - 03;0;1034,7
24-04-2019;03 - 04;0;1150,8
24-04-2019;04 - 05;0;1167,5
24-04-2019;05 - 06;0;1131,9
24-04-2019;06 - 07;0;870,3
24-04-2019;07 - 08;0;1266,8
24-04-2019;08 - 09;0;1203,3
24-04-2019;09 - 10;0;234,3
24-04-2019;10 - 11;0;0
24-04-2019;11 - 12;0;0
24-04-2019;12 - 13;0;0
24-04-2019;13 - 14;0;0
24-04-2019;14 - 15;0;80,3
24-04-2019;15 - 16;0;0
24-04-2019;16 - 17;0;0
24-04-2019;17 - 18;0;609,8
24-04-2019;18 - 19;0;552,8
24-04-2019;19 - 20;0;768,8
24-04-2019;20 - 21;0;967,2
24-04-2019;21 - 22;0;787,5
24-04-2019;22 - 23;0;694,1
24-04-2019;23 - 00;0;815,8
25-04-2019;00 - 01;0;1054,4
25-04-2019;01 - 02;0;1169,7
25-04-2019;02 - 03;0;1213,5
25-04-2019;03 - 04;0;889,3
25-04-2019;04 - 05;0;448,3
25-04-2019;05 - 06;0;0
25-04-2019;06 - 07;0;0
25-04-2019;07 - 08;0;0
25-04-2019;08 - 09;0;0
25-04-2019;09 - 10;0;0
25-04-2019;10 - 11;0;0
25-04-2019;11 - 12;0;0
25-04-2019;12 - 13;0;0
25-04-2019;13 - 14;0;0
25-04-2019;14 - 15;0;0
25-04-2019;15 - 16;0;0
25-04-2019;16 - 17;0;0
25-04-2019;17 - 18;0;0
25-04-2019;18 - 19;0;0
25-04-2019;19 - 20;0;0
25-04-2019;20 - 21;0;0
25-04-2019;21 - 22;0;0
25-04-2019;22 - 23;0;0
25-04-2019;23 - 00;0;0
26-04-2019;00 - 01;0;0
26-04-2019;01 - 02;0;0
26-04-2019;02 - 03;0;0
26-04-2019;03 - 04;0;0
26-04-2019;04 - 05;0;0
26-04-2019;05 - 06;0;0
26-04-2019;06 - 07;0;0
26-04-2019;07 - 08;0;0
26-04-2019;08 - 09;1,2;0
26-04-2019;09 - 10;0;0
26-04-2019;10 - 11;0;0
26-04-2019;11 - 12;0;0
26-04-2019;12 - 13;0;0
26-04-2019;13 - 14;0;0
26-04-2019;14 - 15;0;0
26-04-2019;15 - 16;0;0
26-04-2019;16 - 17;0;0
26-04-2019;17 - 18;0;0
26-04-2019;18 - 19;0;0
26-04-2019;19 - 20;0;0
26-04-2019;20 - 21;0;0
26-04-2019;21 - 22;0;0
26-04-2019;22 - 23;0;0
26-04-2019;23 - 00;0;0
27-04-2019;00 - 01;0;0
27-04-2019;01 - 02;0;0
27-04-2019;02 - 03;0;0
27-04-2019;03 - 04;0;0
27-04-2019;04 - 05;0;0
27-04-2019;05 - 06;0;0
27-04-2019;06 - 07;0;0
27-04-2019;07 - 08;0;0
27-04-2019;08 - 09;0;0
27-04-2019;09 - 10;0;0
27-04-2019;10 - 11;0;0
27-04-2019;11 - 12;0;0
27-04-2019;12 - 13;0;0
27-04-2019;13 - 14;0;0
27-04-2019;14 - 15;0;0
27-04-2019;15 - 16;0;0
27-04-2019;16 - 17;0;0
27-04-2019;17 - 18;0;0
27-04-2019;18 - 19;0,7;0
27-04-2019;19 - 20;0;0
27-04-2019;20 - 21;0;0
27-04-2019;21 - 22;0;0
27-04-2019;22 - 23;0;0
27-04-2019;23 - 00;0;0
28-04-2019;00 - 01;0;0
28-04-2019;01 - 02;0;0
28-04-2019;02 - 03;0;0
28-04-2019;03 - 04;0;0
28-04-2019;04 - 05;0;0
28-04-2019;05 - 06;0;0
28-04-2019;06 - 07;0;0
28-04-2019;07 - 08;0;0
28-04-2019;08 - 09;0;0
28-04-2019;09 - 10;0;0
28-04-2019;10 - 11;0;0
28-04-2019;11 - 12;0;0
28-04-2019;12 - 13;0;0
28-04-2019;13 - 14;0;0
28-04-2019;14 - 15;0;0
28-04-2019;15 - 16;0;0
28-04-2019;16 - 17;0;0
28-04-2019;17 - 18;0;0
28-04-2019;18 - 19;0;0
28-04-2019;19 - 20;0;0
28-04-2019;20 - 21;0;0
28-04-2019;21 - 22;0;0
28-04-2019;22 - 23;0;0
28-04-2019;23 - 00;0;0
29-04-2019;00 - 01;0;0
29-04-2019;01 - 02;0;0
29-04-2019;02 - 03;0;0
29-04-2019;03 - 04;0;0
29-04-2019;04 - 05;0;0
29-04-2019;05 - 06;0;0
29-04-2019;06 - 07;0;0
29-04-2019;07 - 08;0;98,9
29-04-2019;08 - 09;0;0
29-04-2019;09 - 10;0;0
29-04-2019;10 - 11;0;0
29-04-2019;11 - 12;0;0
29-04-2019;12 - 13;80;0
29-04-2019;13 - 14;164,6;0
29-04-2019;14 - 15;0;0
29-04-2019;15 - 16;0;0
29-04-2019;16 - 17;0;0
29-04-2019;17 - 18;0;0
29-04-2019;18 - 19;0;0
29-04-2019;19 - 20;0;0
29-04-2019;20 - 21;0;0
29-04-2019;21 - 22;0;0
29-04-2019;22 - 23;0;0
29-04-2019;23 - 00;0;0
30-04-2019;00 - 01;0;0
30-04-2019;01 - 02;0;0
30-04-2019;02 - 03;0;0
30-04-2019;03 - 04;0;0
30-04-2019;04 - 05;0;0
30-04-2019;05 - 06;0;0
30-04-2019;06 - 07;0;0
30-04-2019;07 - 08;0;0
30-04-2019;08 - 09;0;0
30-04-2019;09 - 10;0;0
30-04-2019;10 - 11;0;0
30-04-2019;11 - 12;0;0
30-04-2019;12 - 13;0;0
30-04-2019;13 - 14;305,8;0
30-04-2019;14 - 15;349,3;0
30-04-2019;15 - 16;0;0
30-04-2019;16 - 17;227;0
30-04-2019;17 - 18;0;0
30-04-2019;18 - 19;0;0
30-04-2019;19 - 20;0;0
30-04-2019;20 - 21;0;0
30-04-2019;21 - 22;0;0
30-04-2019;22 - 23;0;0
30-04-2019;23 - 00;0;0
01-05-2019;00 - 01;0;0
01-05-2019;01 - 02;0;0
01-05-2019;02 - 03;0;0
01-05-2019;03 - 04;0;0
01-05-2019;04 - 05;0;0
01-05-2019;05 - 06;0;0
01-05-2019;06 - 07;0;0
01-05-2019;07 - 08;0;0
01-05-2019;08 - 09;0;0
01-05-2019;09 - 10;0;0
01-05-2019;10 - 11;0;0
01-05-2019;11 - 12;0;0
01-05-2019;12 - 13;0;0
01-05-2019;13 - 14;0;0
01-05-2019;14 - 15;0;0
01-05-2019;15 - 16;0;0
01-05-2019;16 - 17;0;207,2
01-05-2019;17 - 18;0;0
01-05-2019;18 - 19;0;0
01-05-2019;19 - 20;0;283,6
01-05-2019;20 - 21;0;284,8
01-05-2019;21 - 22;0;192,8
01-05-2019;22 - 23;0;591,9
01-05-2019;23 - 00;0;579,9
02-05-2019;00 - 01;0;393,5
02-05-2019;01 - 02;0;640,8
02-05-2019;02 - 03;0;829
02-05-2019;03 - 04;0;1195,8
02-05-2019;04 - 05;0;1237,7
02-05-2019;05 - 06;0;1281,3
02-05-2019;06 - 07;0;1319,3
02-05-2019;07 - 08;0;1216,8
02-05-2019;08 - 09;0;1155
02-05-2019;09 - 10;0;1148,1
02-05-2019;10 - 11;0;1303,3
02-05-2019;11 - 12;0;441,1
02-05-2019;12 - 13;0;461,6
02-05-2019;13 - 14;0;563
02-05-2019;14 - 15;0;829,3
02-05-2019;15 - 16;0;756,1
02-05-2019;16 - 17;0;842,2
02-05-2019;17 - 18;0;373,6
02-05-2019;18 - 19;0;60,2
02-05-2019;19 - 20;0;0
02-05-2019;20 - 21;0;0
02-05-2019;21 - 22;0;0
02-05-2019;22 - 23;0;0
02-05-2019;23 - 00;0;0
03-05-2019;00 - 01;0;0
03-05-2019;01 - 02;0;0
03-05-2019;02 - 03;0;0
03-05-2019;03 - 04;0;0
03-05-2019;04 - 05;1;0
03-05-2019;05 - 06;0;0
03-05-2019;06 - 07;0;586
03-05-2019;07 - 08;0;0
03-05-2019;08 - 09;0;0
03-05-2019;09 - 10;0;0
03-05-2019;10 - 11;0;472,7
03-05-2019;11 - 12;0;518,6
03-05-2019;12 - 13;0;598
03-05-2019;13 - 14;0;327,4
03-05-2019;14 - 15;0;32,3
03-05-2019;15 - 16;0;36,4
03-05-2019;16 - 17;0;0
03-05-2019;17 - 18;0;0
03-05-2019;18 - 19;0;862,8
03-05-2019;19 - 20;0;896,4
03-05-2019;20 - 21;0;699
03-05-2019;21 - 22;0;637,9
03-05-2019;22 - 23;0;622,1
03-05-2019;23 - 00;0;244,4
04-05-2019;00 - 01;0;605,4
04-05-2019;01 - 02;0;670,8
04-05-2019;02 - 03;0;0
04-05-2019;03 - 04;0;0
04-05-2019;04 - 05;0;0
04-05-2019;05 - 06;0;0
04-05-2019;06 - 07;0;0
04-05-2019;07 - 08;0;180,6
04-05-2019;08 - 09;0;0
04-05-2019;09 - 10;0;0
04-05-2019;10 - 11;0;0
04-05-2019;11 - 12;0;0
04-05-2019;12 - 13;0;0
04-05-2019;13 - 14;0;0
04-05-2019;14 - 15;0;0
04-05-2019;15 - 16;0;0
04-05-2019;16 - 17;0;0
04-05-2019;17 - 18;0;0
04-05-2019;18 - 19;0;0
04-05-2019;19 - 20;0;0
04-05-2019;20 - 21;0;0
04-05-2019;21 - 22;0;0
04-05-2019;22 - 23;0;0
04-05-2019;23 - 00;0;0
05-05-2019;00 - 01;0;0
05-05-2019;01 - 02;0;0
05-05-2019;02 - 03;0;0
05-05-2019;03 - 04;0;0
05-05-2019;04 - 05;1,8;0
05-05-2019;05 - 06;0;0
05-05-2019;06 - 07;0;0
05-05-2019;07 - 08;0;0
05-05-2019;08 - 09;0;0
05-05-2019;09 - 10;0;0
05-05-2019;10 - 11;0;0
05-05-2019;11 - 12;0;0
05-05-2019;12 - 13;0;0
05-05-2019;13 - 14;0;0
05-05-2019;14 - 15;0;0
05-05-2019;15 - 16;0;0
05-05-2019;16 - 17;0;0
05-05-2019;17 - 18;0;0
05-05-2019;18 - 19;0;0
05-05-2019;19 - 20;0;0
05-05-2019;20 - 21;0;0
05-05-2019;21 - 22;0;0
05-05-2019;22 - 23;0;0
05-05-2019;23 - 00;0;0
06-05-2019;00 - 01;0;0
06-05-2019;01 - 02;0;0
06-05-2019;02 - 03;0;0
06-05-2019;03 - 04;0;0
06-05-2019;04 - 05;0;0
06-05-2019;05 - 06;0;0
06-05-2019;06 - 07;0;366
06-05-2019;07 - 08;3,6;1469,8
06-05-2019;08 - 09;0;1188,3
06-05-2019;09 - 10;0;510,8
06-05-2019;10 - 11;0;850,2
06-05-2019;11 - 12;0;986,5
06-05-2019;12 - 13;0;952,3
06-05-2019;13 - 14;0;508,4
06-05-2019;14 - 15;0;387,8
06-05-2019;15 - 16;0;394,6
06-05-2019;16 - 17;0;530,9
06-05-2019;17 - 18;0;973,2
06-05-2019;18 - 19;0;968,8
06-05-2019;19 - 20;0;820,9
06-05-2019;20 - 21;0;705
06-05-2019;21 - 22;0;617,5
06-05-2019;22 - 23;0;0
06-05-2019;23 - 00;0;0
07-05-2019;00 - 01;0;500,1
07-05-2019;01 - 02;0;38,3
07-05-2019;02 - 03;0;0
07-05-2019;03 - 04;0;0
07-05-2019;04 - 05;0;211,2
07-05-2019;05 - 06;0;153,3
07-05-2019;06 - 07;0;0
07-05-2019;07 - 08;0;0
07-05-2019;08 - 09;0;0
07-05-2019;09 - 10;0;263,8
07-05-2019;10 - 11;0;187,5
07-05-2019;11 - 12;0;96,7
07-05-2019;12 - 13;0;106,4
07-05-2019;13 - 14;0;138,7
07-05-2019;14 - 15;0;120
07-05-2019;15 - 16;0;364,8
07-05-2019;16 - 17;0;386,3
07-05-2019;17 - 18;0;378,3
07-05-2019;18 - 19;0;62,9
07-05-2019;19 - 20;0;105,8
07-05-2019;20 - 21;0;68,8
07-05-2019;21 - 22;0;0
07-05-2019;22 - 23;0;0
07-05-2019;23 - 00;0;0
08-05-2019;00 - 01;0;0
08-05-2019;01 - 02;0;0
08-05-2019;02 - 03;0;0
08-05-2019;03 - 04;0;0
08-05-2019;04 - 05;0;0
08-05-2019;05 - 06;0;0
08-05-2019;06 - 07;0;0
08-05-2019;07 - 08;0;0
08-05-2019;08 - 09;0;0
08-05-2019;09 - 10;0;0
08-05-2019;10 - 11;0;0
08-05-2019;11 - 12;0;0
08-05-2019;12 - 13;0;0
08-05-2019;13 - 14;0;0
08-05-2019;14 - 15;0;0
08-05-2019;15 - 16;0;0
08-05-2019;16 - 17;0;0
08-05-2019;17 - 18;0;0
08-05-2019;18 - 19;0;0
08-05-2019;19 - 20;0;0
08-05-2019;20 - 21;0;0
08-05-2019;21 - 22;0;0
08-05-2019;22 - 23;0;0
08-05-2019;23 - 00;0;0
09-05-2019;00 - 01;0;0
09-05-2019;01 - 02;0;0
09-05-2019;02 - 03;0;0
09-05-2019;03 - 04;0;0
09-05-2019;04 - 05;0;0
09-05-2019;05 - 06;0;0
09-05-2019;06 - 07;0;0
09-05-2019;07 - 08;0;0
09-05-2019;08 - 09;0;0
09-05-2019;09 - 10;0;0
09-05-2019;10 - 11;0;0
09-05-2019;11 - 12;0;5,5
09-05-2019;12 - 13;0;0
09-05-2019;13 - 14;0;0
09-05-2019;14 - 15;0;0
09-05-2019;15 - 16;0;0
09-05-2019;16 - 17;0;0
09-05-2019;17 - 18;0;0
09-05-2019;18 - 19;0;0
09-05-2019;19 - 20;0;0
09-05-2019;20 - 21;0;0
09-05-2019;21 - 22;0;0
09-05-2019;22 - 23;0;0
09-05-2019;23 - 00;0;0
10-05-2019;00 - 01;0;0
10-05-2019;01 - 02;0;0
10-05-2019;02 - 03;0;0
10-05-2019;03 - 04;0;0
10-05-2019;04 - 05;0;0
10-05-2019;05 - 06;0;0
10-05-2019;06 - 07;0;0
10-05-2019;07 - 08;0;0
10-05-2019;08 - 09;0;0
10-05-2019;09 - 10;0;0
10-05-2019;10 - 11;0;0
10-05-2019;11 - 12;0;0
10-05-2019;12 - 13;0;0
10-05-2019;13 - 14;0;0
10-05-2019;14 - 15;0;0
10-05-2019;15 - 16;0;0
10-05-2019;16 - 17;0;0
10-05-2019;17 - 18;0;0
10-05-2019;18 - 19;0;38,3
10-05-2019;19 - 20;0;47,9
10-05-2019;20 - 21;0;27,9
10-05-2019;21 - 22;0;0
10-05-2019;22 - 23;0;0
10-05-2019;23 - 00;0;0
11-05-2019;00 - 01;0;0
11-05-2019;01 - 02;0;0
11-05-2019;02 - 03;0;0
11-05-2019;03 - 04;0;0
11-05-2019;04 - 05;0;0
11-05-2019;05 - 06;0;0
11-05-2019;06 - 07;0;0
11-05-2019;07 - 08;0;0
11-05-2019;08 - 09;0;0
11-05-2019;09 - 10;0;0
11-05-2019;10 - 11;0;0
11-05-2019;11 - 12;0;0
11-05-2019;12 - 13;0;2,7
11-05-2019;13 - 14;0;0
11-05-2019;14 - 15;0;0
11-05-2019;15 - 16;0;0
11-05-2019;16 - 17;0;0
11-05-2019;17 - 18;0;0
11-05-2019;18 - 19;0;0
11-05-2019;19 - 20;0;0
11-05-2019;20 - 21;0;0
11-05-2019;21 - 22;0;0
11-05-2019;22 - 23;0;0
11-05-2019;23 - 00;0;0
12-05-2019;00 - 01;0;0
12-05-2019;01 - 02;0;0
12-05-2019;02 - 03;0;0
12-05-2019;03 - 04;0;0
12-05-2019;04 - 05;0;0
12-05-2019;05 - 06;0;0
12-05-2019;06 - 07;0;0
12-05-2019;07 - 08;0;0
12-05-2019;08 - 09;1,6;0
12-05-2019;09 - 10;0;0
12-05-2019;10 - 11;0;0
12-05-2019;11 - 12;0;0
12-05-2019;12 - 13;0;0
12-05-2019;13 - 14;0;0
12-05-2019;14 - 15;0;0
12-05-2019;15 - 16;0;0
12-05-2019;16 - 17;0;0
12-05-2019;17 - 18;0;0
12-05-2019;18 - 19;0;0
12-05-2019;19 - 20;0;0
12-05-2019;20 - 21;0;0
12-05-2019;21 - 22;0;0
12-05-2019;22 - 23;0;0
12-05-2019;23 - 00;0;0
13-05-2019;00 - 01;0;0
13-05-2019;01 - 02;0;0
13-05-2019;02 - 03;0;0
13-05-2019;03 - 04;0;0
13-05-2019;04 - 05;0;0
13-05-2019;05 - 06;0;0
13-05-2019;06 - 07;0;0
13-05-2019;07 - 08;0;0
13-05-2019;08 - 09;0;28
13-05-2019;09 - 10;0;0
13-05-2019;10 - 11;0;0
13-05-2019;11 - 12;0;0
13-05-2019;12 - 13;0;0
13-05-2019;13 - 14;0;0
13-05-2019;14 - 15;0;0
13-05-2019;15 - 16;0;0
13-05-2019;16 - 17;0;0
13-05-2019;17 - 18;0;0
13-05-2019;18 - 19;0;0
13-05-2019;19 - 20;0;0
13-05-2019;20 - 21;0;0
13-05-2019;21 - 22;0;0
13-05-2019;22 - 23;0;0
13-05-2019;23 - 00;0;0
14-05-2019;00 - 01;0;0
14-05-2019;01 - 02;0;0
14-05-2019;02 - 03;0;0
14-05-2019;03 - 04;0;0
14-05-2019;04 - 05;0;0
14-05-2019;05 - 06;0;0
14-05-2019;06 - 07;0;0
14-05-2019;07 - 08;0;0
14-05-2019;08 - 09;0;0
14-05-2019;09 - 10;0;0
14-05-2019;10 - 11;0;0
14-05-2019;11 - 12;0;0
14-05-2019;12 - 13;0;0
14-05-2019;13 - 14;0;0
14-05-2019;14 - 15;0;0
14-05-2019;15 - 16;0;0
14-05-2019;16 - 17;0;0
14-05-2019;17 - 18;0;0
14-05-2019;18 - 19;0;0
14-05-2019;19 - 20;0;0
14-05-2019;20 - 21;0;0
14-05-2019;21 - 22;0;0
14-05-2019;22 - 23;0;0
14-05-2019;23 - 00;0;0
15-05-2019;00 - 01;0;0
15-05-2019;01 - 02;0;0
15-05-2019;02 - 03;0;0
15-05-2019;03 - 04;0;0
15-05-2019;04 - 05;0;0
15-05-2019;05 - 06;0;0
15-05-2019;06 - 07;0;0
15-05-2019;07 - 08;0;0
15-05-2019;08 - 09;0;0
15-05-2019;09 - 10;0;0
15-05-2019;10 - 11;74,8;0
15-05-2019;11 - 12;332,5;0
15-05-2019;12 - 13;0;0
15-05-2019;13 - 14;0;0
15-05-2019;14 - 15;0;0
15-05-2019;15 - 16;0;0
15-05-2019;16 - 17;0;0
15-05-2019;17 - 18;0;0
15-05-2019;18 - 19;0;0
15-05-2019;19 - 20;0;0
15-05-2019;20 - 21;0;0
15-05-2019;21 - 22;0;0
15-05-2019;22 - 23;0;0
15-05-2019;23 - 00;0;0
16-05-2019;00 - 01;0;0
16-05-2019;01 - 02;0;0
16-05-2019;02 - 03;0;0
16-05-2019;03 - 04;0;0
16-05-2019;04 - 05;0;0
16-05-2019;05 - 06;0;0
16-05-2019;06 - 07;0;0
16-05-2019;07 - 08;0;0
16-05-2019;08 - 09;0;0
16-05-2019;09 - 10;0;0
16-05-2019;10 - 11;0,9;0
16-05-2019;11 - 12;0;0
16-05-2019;12 - 13;0;0
16-05-2019;13 - 14;0;0
16-05-2019;14 - 15;0;0
16-05-2019;15 - 16;0;0
16-05-2019;16 - 17;0;0
16-05-2019;17 - 18;0;0
16-05-2019;18 - 19;0;0
16-05-2019;19 - 20;0;539,5
16-05-2019;20 - 21;0;464,3
16-05-2019;21 - 22;0;272,3
16-05-2019;22 - 23;0;0
16-05-2019;23 - 00;0;0
17-05-2019;00 - 01;0;0
17-05-2019;01 - 02;0;0
17-05-2019;02 - 03;0;0
17-05-2019;03 - 04;0;0
17-05-2019;04 - 05;0;0
17-05-2019;05 - 06;0;364,5
17-05-2019;06 - 07;0;573,6
17-05-2019;07 - 08;0;680,5
17-05-2019;08 - 09;0;778,7
17-05-2019;09 - 10;0;663,8
17-05-2019;10 - 11;0;574,6
17-05-2019;11 - 12;0;493,2
17-05-2019;12 - 13;0;313,7
17-05-2019;13 - 14;0;0
17-05-2019;14 - 15;0;0
17-05-2019;15 - 16;0;0
17-05-2019;16 - 17;0;0
17-05-2019;17 - 18;0;0
17-05-2019;18 - 19;0;0
17-05-2019;19 - 20;0;0
17-05-2019;20 - 21;0;0
17-05-2019;21 - 22;0;0
17-05-2019;22 - 23;0;0
17-05-2019;23 - 00;0;0
18-05-2019;00 - 01;0;0
18-05-2019;01 - 02;0;0
18-05-2019;02 - 03;0;0
18-05-2019;03 - 04;0;0
18-05-2019;04 - 05;0;0
18-05-2019;05 - 06;0;0
18-05-2019;06 - 07;0;0
18-05-2019;07 - 08;0;0
18-05-2019;08 - 09;0;0
18-05-2019;09 - 10;0;0
18-05-2019;10 - 11;0;0
18-05-2019;11 - 12;0;0
18-05-2019;12 - 13;0;0
18-05-2019;13 - 14;0;0
18-05-2019;14 - 15;0;0
18-05-2019;15 - 16;0;0
18-05-2019;16 - 17;0;0
18-05-2019;17 - 18;0;0
18-05-2019;18 - 19;0;0
18-05-2019;19 - 20;0;0
18-05-2019;20 - 21;0;0
18-05-2019;21 - 22;0;0
18-05-2019;22 - 23;0;0
18-05-2019;23 - 00;0;0
19-05-2019;00 - 01;0;0
19-05-2019;01 - 02;0;0
19-05-2019;02 - 03;0;0
19-05-2019;03 - 04;0;0
19-05-2019;04 - 05;0;0
19-05-2019;05 - 06;0;0
