date;Hours;Price up;Price down;Dominating direction;Imbalance price consumption;Imbalance price production purchase;Imbalance price production sale;Volume up;Volume down
02-05-2019;18 - 19;299,12;299,12;;299,12;299,12;299,12;0;0
02-05-2019;19 - 20;303,6;303,6;;303,6;303,6;303,6;0;0
02-05-2019;20 - 21;309,65;309,65;;309,65;309,65;309,65;0;0
02-05-2019;21 - 22;323,22;311,37;U;323,22;323,22;311,37;4;0
02-05-2019;22 - 23;328,46;306,89;U;328,46;328,46;306,89;49;0
02-05-2019;23 - 00;328,46;301,36;U;328,46;328,46;301,36;80;0
03-05-2019;00 - 01;317,27;248,52;U;317,27;317,27;248,52;28;0
03-05-2019;01 - 02;317,27;260,54;U;317,27;317,27;260,54;49;0
03-05-2019;02 - 03;335,93;250,83;U;335,93;335,93;250,83;40;0
03-05-2019;03 - 04;335,93;242,47;U;335,93;335,93;242,47;112;0
03-05-2019;04 - 05;322,66;247,1;U;322,66;322,66;247,1;76;0
03-05-2019;05 - 06;317,67;268,45;U;317,67;317,67;268,45;28;0
03-05-2019;06 - 07;313,54;313,17;U;313,54;313,54;313,17;0;0
03-05-2019;07 - 08;358,33;350,79;U;358,33;358,33;350,79;3;0
03-05-2019;08 - 09;373,26;321,38;U;373,26;373,26;321,38;38;0
03-05-2019;09 - 10;318,99;318,99;;318,99;318,99;318,99;0;0
03-05-2019;10 - 11;316,75;316,75;;316,75;316,75;316,75;0;0
03-05-2019;11 - 12;313,02;313,02;;313,02;313,02;313,02;0;0
03-05-2019;12 - 13;311,97;311,97;;311,97;311,97;311,97;0;0
03-05-2019;13 - 14;297,41;297,41;;297,41;297,41;297,41;0;0
03-05-2019;14 - 15;273,67;-25;D;-25;273,67;-25;0;-69
03-05-2019;15 - 16;265,84;-25;D;-25;265,84;-25;0;-69
03-05-2019;16 - 17;264,79;-48;D;-48;264,79;-48;0;-45
03-05-2019;17 - 18;290,32;290,32;;290,32;290,32;290,32;0;0
03-05-2019;18 - 19;321,94;313,61;U;321,94;321,94;313,61;0;0
03-05-2019;19 - 20;328,17;328,17;;328,17;328,17;328,17;0;0
03-05-2019;20 - 21;315,7;315,7;;315,7;315,7;315,7;0;0
03-05-2019;21 - 22;316,38;316,38;;316,38;316,38;316,38;0;0
03-05-2019;22 - 23;315,7;315,7;;315,7;315,7;315,7;0;0
03-05-2019;23 - 00;311,3;311,3;;311,3;311,3;311,3;0;0
04-05-2019;00 - 01;296,53;296,53;;296,53;296,53;296,53;0;0
04-05-2019;01 - 02;274,51;223,97;D;223,97;274,51;223,97;0;0
04-05-2019;02 - 03;265,48;149,31;D;149,31;265,48;149,31;0;-38
04-05-2019;03 - 04;260,55;134,38;D;134,38;260,55;134,38;0;0
04-05-2019;04 - 05;261,15;134,38;D;134,38;261,15;134,38;0;0
04-05-2019;05 - 06;257,64;-130;D;-130;257,64;-130;0;-484
04-05-2019;06 - 07;265,7;-130;D;-130;265,7;-130;0;-639
04-05-2019;07 - 08;305,12;268,76;D;268,76;305,12;268,76;0;0
04-05-2019;08 - 09;335,95;276,23;D;276,23;335,95;276,23;0;0
04-05-2019;09 - 10;336,47;291,16;D;291,16;336,47;291,16;0;0
04-05-2019;10 - 11;325,65;268,76;D;268,76;325,65;268,76;0;0
04-05-2019;11 - 12;318,41;0;D;0;318,41;0;0;-150
04-05-2019;12 - 13;302,8;-110;D;-110;302,8;-110;0;-469
04-05-2019;13 - 14;276,08;-49;D;-49;276,08;-49;0;-191
04-05-2019;14 - 15;260,92;-149,31;D;-149,31;260,92;-149,31;0;-738
04-05-2019;15 - 16;246,36;-130;D;-130;246,36;-130;0;-573
04-05-2019;16 - 17;243,98;-90,34;D;-90,34;243,98;-90,34;0;-284
04-05-2019;17 - 18;280,26;280,26;;280,26;280,26;280,26;0;0
04-05-2019;18 - 19;309,08;272,49;D;272,49;309,08;272,49;0;0
04-05-2019;19 - 20;334,98;279,96;D;279,96;334,98;279,96;0;0
04-05-2019;20 - 21;334,53;298,62;D;298,62;334,53;298,62;0;0
04-05-2019;21 - 22;339,68;302,36;D;302,36;339,68;302,36;0;0
04-05-2019;22 - 23;348,53;342,82;U;348,53;348,53;342,82;7;0
04-05-2019;23 - 00;348,53;330,73;U;348,53;348,53;330,73;4;0
05-05-2019;00 - 01;321,02;262,71;U;321,02;321,02;262,71;2;0
05-05-2019;01 - 02;321,02;239,05;U;321,02;321,02;239,05;6;0
05-05-2019;02 - 03;313,56;216,8;U;313,56;313,56;216,8;7;0
05-05-2019;03 - 04;313,56;215,76;U;313,56;313,56;215,76;7;0
05-05-2019;04 - 05;216,8;216,8;;216,8;216,8;216,8;0;0
05-05-2019;05 - 06;208,59;208,59;;208,59;208,59;208,59;0;0
05-05-2019;06 - 07;209,41;209,41;;209,41;209,41;209,41;0;0
05-05-2019;07 - 08;216,58;216,58;;216,58;216,58;216,58;0;0
05-05-2019;08 - 09;335,64;229,19;U;335,64;335,64;229,19;0;0
05-05-2019;09 - 10;335,64;226,13;U;335,64;335,64;226,13;5;0
05-05-2019;10 - 11;212,47;212,47;;212,47;212,47;212,47;0;0
05-05-2019;11 - 12;214,49;-79;D;-79;214,49;-79;0;-206
05-05-2019;12 - 13;209,71;-83,65;D;-83,65;209,71;-83,65;0;-156
05-05-2019;13 - 14;197,09;-74;D;-74;197,09;-74;0;-193
05-05-2019;14 - 15;120,35;-25;D;-25;120,35;-25;0;-176
05-05-2019;15 - 16;328,49;117,28;U;328,49;328,49;117,28;8;0
05-05-2019;16 - 17;328,49;162,15;U;328,49;328,49;162,15;19;0
05-05-2019;17 - 18;316,17;229,19;U;316,17;316,17;229,19;8;0
05-05-2019;18 - 19;242,18;242,18;;242,18;242,18;242,18;0;0
05-05-2019;19 - 20;287,2;287,2;;287,2;287,2;287,2;0;0
05-05-2019;20 - 21;308,48;308,48;;308,48;308,48;308,48;0;0
05-05-2019;21 - 22;308,4;308,4;;308,4;308,4;308,4;0;0
05-05-2019;22 - 23;358,35;316,09;U;358,35;358,35;316,09;11;0
05-05-2019;23 - 00;358,35;296,46;U;358,35;358,35;296,46;19;0
06-05-2019;00 - 01;321,02;282,95;U;321,02;321,02;282,95;0;0
06-05-2019;01 - 02;261,22;261,22;;261,22;261,22;261,22;0;0
06-05-2019;02 - 03;260,7;260,7;;260,7;260,7;260,7;0;0
06-05-2019;03 - 04;248,9;248,9;;248,9;248,9;248,9;0;0
06-05-2019;04 - 05;246,89;246,89;;246,89;246,89;246,89;0;0
06-05-2019;05 - 06;271,37;271,37;;271,37;271,37;271,37;0;0
06-05-2019;06 - 07;342,3;342,3;;342,3;342,3;342,3;0;0
06-05-2019;07 - 08;371,56;371,56;;371,56;371,56;371,56;0;0
06-05-2019;08 - 09;351,26;25;D;25;351,26;25;0;-158
06-05-2019;09 - 10;337,59;-25;D;-25;337,59;-25;0;-724
06-05-2019;10 - 11;334,09;-48;D;-48;334,09;-48;0;-630
06-05-2019;11 - 12;333,94;326,25;D;326,25;333,94;326,25;0;0
06-05-2019;12 - 13;331,47;319,53;D;319,53;331,47;319,53;0;0
06-05-2019;13 - 14;329,9;60,47;D;60,47;329,9;60,47;0;-70
06-05-2019;14 - 15;314,15;-79,32;D;-79,32;314,15;-79,32;0;-685
06-05-2019;15 - 16;306,76;-105,2;D;-105,2;306,76;-105,2;0;-655
06-05-2019;16 - 17;307,28;-119,45;D;-119,45;307,28;-119,45;0;-885
06-05-2019;17 - 18;327,52;327,52;;327,52;327,52;327,52;0;0
06-05-2019;18 - 19;333,49;333,49;;333,49;333,49;333,49;0;0
06-05-2019;19 - 20;329,38;329,38;;329,38;329,38;329,38;0;0
06-05-2019;20 - 21;327,81;327,81;;327,81;327,81;327,81;0;0
06-05-2019;21 - 22;328,93;328,93;;328,93;328,93;328,93;0;0
06-05-2019;22 - 23;324,23;324,23;;324,23;324,23;324,23;0;0
06-05-2019;23 - 00;319,6;319,6;;319,6;319,6;319,6;0;0
07-05-2019;00 - 01;315,97;315,97;;315,97;315,97;315,97;0;0
07-05-2019;01 - 02;321,05;305,96;U;321,05;321,05;305,96;0;0
07-05-2019;02 - 03;321,05;304,62;U;321,05;321,05;304,62;5;0
07-05-2019;03 - 04;321,05;298,87;U;321,05;321,05;298,87;5;0
07-05-2019;04 - 05;321,05;298,87;U;321,05;321,05;298,87;0;0
07-05-2019;05 - 06;321,05;318,88;U;321,05;321,05;318,88;0;0
07-05-2019;06 - 07;358,38;341,88;U;358,38;358,38;341,88;36;0
07-05-2019;07 - 08;388,24;339,26;U;388,24;388,24;339,26;201;0
07-05-2019;08 - 09;388,24;339,94;U;388,24;388,24;339,94;194;0
07-05-2019;09 - 10;335,98;304,73;D;304,73;335,98;304,73;0;0
07-05-2019;10 - 11;337,17;304,73;D;304,73;337,17;304,73;0;0
07-05-2019;11 - 12;332,25;313,58;D;313,58;332,25;313,58;0;0
07-05-2019;12 - 13;331,65;313,58;D;313,58;331,65;313,58;0;0
07-05-2019;13 - 14;328,74;328,74;;328,74;328,74;328,74;0;0
07-05-2019;14 - 15;326,87;326,87;;326,87;326,87;326,87;0;0
07-05-2019;15 - 16;323,36;289,5;D;289,5;323,36;289,5;0;0
07-05-2019;16 - 17;323,14;285,69;D;285,69;323,14;285,69;0;0
07-05-2019;17 - 18;328,06;291,18;D;291,18;328,06;291,18;0;0
07-05-2019;18 - 19;333,52;306,11;D;306,11;333,52;306,11;0;0
07-05-2019;19 - 20;389,22;365,4;U;389,22;389,22;365,4;280;0
07-05-2019;20 - 21;600;454,32;U;600;600;454,32;285;0
07-05-2019;21 - 22;1500;410,64;U;1500;1500;410,64;355;0
07-05-2019;22 - 23;1980;380,63;U;1980;1980;380,63;402;0
07-05-2019;23 - 00;600;335,98;U;600;600;335,98;166;0
08-05-2019;00 - 01;344,58;329,82;U;344,58;344,58;329,82;27;0
08-05-2019;01 - 02;339,67;194,1;D;194,1;291,37;194,1;1;-39
08-05-2019;02 - 03;268,45;252,69;D;252,69;268,45;252,69;0;-2
08-05-2019;03 - 04;313,97;303,84;U;313,97;313,97;303,84;0;0
08-05-2019;04 - 05;313,97;299,96;U;313,97;313,97;299,96;0;0
08-05-2019;05 - 06;313,97;309,14;U;313,97;313,97;309,14;0;0
08-05-2019;06 - 07;369,53;330,94;U;369,53;369,53;330,94;0;0
08-05-2019;07 - 08;418,06;369,08;U;418,06;418,06;369,08;5;0
08-05-2019;08 - 09;419,55;365,95;U;419,55;419,55;365,95;5;0
08-05-2019;09 - 10;369,79;321,01;U;369,79;369,79;344,9;5;0
08-05-2019;10 - 11;333,4;294,88;D;294,88;333,4;294,88;0;-5
08-05-2019;11 - 12;324,74;298,61;D;298,61;324,74;298,61;0;-5
08-05-2019;12 - 13;320,78;283,68;D;283,68;320,78;283,68;0;-5
08-05-2019;13 - 14;318,17;283,68;D;283,68;318,17;283,68;0;-3
08-05-2019;14 - 15;331,46;314,07;U;331,46;331,46;314,07;5;0
08-05-2019;15 - 16;328,47;308,91;U;328,47;328,47;308,91;2;0
08-05-2019;16 - 17;303,54;281,14;D;281,14;303,54;281,14;0;-4
08-05-2019;17 - 18;306,82;283,32;D;283,32;306,82;283,32;0;-5
08-05-2019;18 - 19;328,47;278,83;U;328,47;328,47;278,83;3;0
08-05-2019;19 - 20;363,72;292,57;U;363,72;363,72;292,57;30;0
08-05-2019;20 - 21;369,79;295,7;U;369,79;369,79;295,7;35;0
08-05-2019;21 - 22;369,79;283,76;U;369,79;369,79;283,76;51;0
08-05-2019;22 - 23;369,79;263,08;U;369,79;369,79;263,08;28;0
08-05-2019;23 - 00;363,72;243,22;U;363,72;363,72;243,22;17;0
09-05-2019;00 - 01;343,4;253,22;U;343,4;343,4;253,22;62;0
09-05-2019;01 - 02;335,96;238,96;U;335,96;335,96;238,96;39;0
09-05-2019;02 - 03;335,94;225,9;U;335,94;335,94;225,9;30;0
09-05-2019;03 - 04;336,68;229,11;U;336,68;336,68;229,11;49;0
09-05-2019;04 - 05;335,94;247,1;U;335,94;335,94;247,1;0;0
09-05-2019;05 - 06;276,74;276,74;;276,74;276,74;276,74;0;0
09-05-2019;06 - 07;343,33;273,48;;343,33;343,33;343,33;0;0
09-05-2019;07 - 08;372,67;298,61;D;298,61;372,67;298,61;0;0
09-05-2019;08 - 09;408,05;303,87;D;303,87;408,05;303,87;0;0
09-05-2019;09 - 10;389,61;389,61;;389,61;389,61;389,61;0;0
09-05-2019;10 - 11;372,89;372,89;;372,89;372,89;372,89;0;0
09-05-2019;11 - 12;372,74;372,74;;372,74;372,74;372,74;0;0
09-05-2019;12 - 13;366,17;366,17;;366,17;366,17;366,17;0;0
09-05-2019;13 - 14;356,54;321,01;D;321,01;356,54;321,01;0;-12
09-05-2019;14 - 15;341,61;341,61;;341,61;341,61;341,61;0;0
09-05-2019;15 - 16;338,4;338,4;;338,4;338,4;338,4;0;0
09-05-2019;16 - 17;368,44;339,97;U;368,44;368,44;339,97;58;0
09-05-2019;17 - 18;373,27;371,1;U;373,27;373,27;371,1;5;0
09-05-2019;18 - 19;375;373,12;U;375;375;373,12;15;0
09-05-2019;19 - 20;410,96;410,96;;410,96;410,96;410,96;0;0
09-05-2019;20 - 21;412,38;412,38;;412,38;412,38;412,38;0;0
09-05-2019;21 - 22;379,84;372,52;U;379,84;379,84;372,52;0;0
09-05-2019;22 - 23;366,32;366,32;;366,32;366,32;366,32;0;0
09-05-2019;23 - 00;358,33;328,47;U;358,33;358,33;328,47;23;0
10-05-2019;00 - 01;365,82;299,37;U;365,82;365,82;299,37;172;0
10-05-2019;01 - 02;347,15;289,89;U;347,15;347,15;289,89;103;0
10-05-2019;02 - 03;343,42;280,26;U;343,42;343,42;280,26;84;0
10-05-2019;03 - 04;335,95;278,09;U;335,95;335,95;278,09;32;0
10-05-2019;04 - 05;335,95;277,5;U;335,95;335,95;277,5;43;0
10-05-2019;05 - 06;335,95;291,31;U;335,95;335,95;291,31;126;0
10-05-2019;06 - 07;355,59;355,59;;355,59;355,59;355,59;0;0
10-05-2019;07 - 08;407,47;407,47;;407,47;407,47;407,47;0;0
10-05-2019;08 - 09;562;419,34;U;562;562;419,34;40;0
10-05-2019;09 - 10;396,2;396,2;;396,2;396,2;396,2;0;0
10-05-2019;10 - 11;371,94;317,29;D;317,29;371,94;317,29;0;-34
10-05-2019;11 - 12;350,36;299,37;D;299,37;350,36;299,37;0;-31
10-05-2019;12 - 13;318,78;299,37;D;299,37;318,78;299,37;0;-2
10-05-2019;13 - 14;343,16;279,96;U;343,16;343,16;279,96;32;0
10-05-2019;14 - 15;343,16;276,97;U;343,16;343,16;276,97;20;0
10-05-2019;15 - 16;343,16;276,68;U;343,16;343,16;276,68;20;0
10-05-2019;16 - 17;433,02;279,06;U;433,02;433,02;279,06;112;0
10-05-2019;17 - 18;564,3;318,78;U;564,3;564,3;318,78;193;0
10-05-2019;18 - 19;365,07;365,07;;365,07;365,07;365,07;0;0
10-05-2019;19 - 20;325,95;298,62;D;298,62;325,95;298,62;0;-13
10-05-2019;20 - 21;323,86;323,86;;323,86;323,86;323,86;0;0
10-05-2019;21 - 22;325,28;325,28;;325,28;325,28;325,28;0;0
10-05-2019;22 - 23;396,53;324,31;U;396,53;396,53;324,31;96;0
10-05-2019;23 - 00;631,88;322,44;U;631,88;631,88;322,44;122;0
11-05-2019;00 - 01;485,06;328,94;U;485,06;485,06;328,94;123;0
11-05-2019;01 - 02;342,42;298,63;U;342,42;342,42;298,63;7;0
11-05-2019;02 - 03;328,5;283,25;U;328,5;328,5;283,25;4;0
11-05-2019;03 - 04;328,5;272,65;U;328,5;328,5;272,65;17;0
11-05-2019;04 - 05;321,03;266,32;U;321,03;321,03;277,43;3;0
11-05-2019;05 - 06;274,97;266,32;D;266,32;274,97;266,32;0;0
11-05-2019;06 - 07;279,82;265,04;D;265,04;279,82;265,04;0;-5
11-05-2019;07 - 08;291,99;274,74;D;274,74;291,99;274,74;0;-5
11-05-2019;08 - 09;314,83;283,7;D;283,7;314,83;283,7;0;-2
11-05-2019;09 - 10;321,03;321,03;;321,03;321,03;321,03;0;0
11-05-2019;10 - 11;305,8;305,8;;305,8;305,8;305,8;0;0
11-05-2019;11 - 12;303,63;288,18;D;288,18;303,63;288,18;0;-3
11-05-2019;12 - 13;275,11;50;D;50;275,11;50;0;-5
11-05-2019;13 - 14;270,41;-32;D;-32;270,41;-32;0;-103
11-05-2019;14 - 15;249,43;-120;D;-120;249,43;-120;0;-367
11-05-2019;15 - 16;239,58;-100;D;-100;239,58;-100;0;-360
11-05-2019;16 - 17;239,58;-57,2;D;-57,2;239,58;-57,2;0;-166
11-05-2019;17 - 18;259,06;259,06;;259,06;259,06;259,06;0;0
11-05-2019;18 - 19;278,92;278,92;;278,92;278,92;278,92;0;0
11-05-2019;19 - 20;297,89;273,93;D;273,93;297,89;273,93;0;-3
11-05-2019;20 - 21;282,8;273,93;D;273,93;282,8;273,93;0;-5
11-05-2019;21 - 22;280,79;273,93;D;273,93;280,79;273,93;0;0
11-05-2019;22 - 23;334,47;278,18;U;334,47;334,47;278,18;10;0
11-05-2019;23 - 00;334,47;261,45;U;334,47;334,47;261,45;5;0
12-05-2019;00 - 01;700;267,1;U;700;700;267,1;143;0
12-05-2019;01 - 02;338,03;220,67;U;338,03;338,03;220,67;0;0
12-05-2019;02 - 03;338,03;199,32;U;338,03;338,03;199,32;0;0
12-05-2019;03 - 04;317,27;169,16;U;317,27;317,27;169,16;0;0
12-05-2019;04 - 05;156,1;156,1;;156,1;156,1;156,1;0;0
12-05-2019;05 - 06;152,29;152,29;;152,29;152,29;152,29;0;0
12-05-2019;06 - 07;176,48;176,48;;176,48;176,48;176,48;0;0
12-05-2019;07 - 08;172;172;;172;172;172;0;0
12-05-2019;08 - 09;314,28;199,99;U;314,28;314,28;199,99;0;0
12-05-2019;09 - 10;335,93;151,84;U;335,93;335,93;151,84;12;0
12-05-2019;10 - 11;335,93;74,13;U;335,93;335,93;74,13;7;0
12-05-2019;11 - 12;321;60,09;U;321;321;60,09;11;0
12-05-2019;12 - 13;70,77;70,77;;70,77;70,77;70,77;0;0
12-05-2019;13 - 14;-3,81;-165;D;-165;-3,81;-165;0;-629
12-05-2019;14 - 15;-112,43;-160;D;-160;-112,43;-160;0;-501
12-05-2019;15 - 16;-148,78;-149,78;D;-149,78;-148,78;-149,78;0;-364
12-05-2019;16 - 17;-63,75;-170;D;-170;-63,75;-170;0;-628
12-05-2019;17 - 18;82,12;-149,3;D;-149,3;73,98;-149,3;0;-545
12-05-2019;18 - 19;226,49;-109,6;D;-109,6;226,49;-109,6;0;-339
12-05-2019;19 - 20;335,01;-90;D;-90;275,62;-90;0;-81
12-05-2019;20 - 21;354,6;298,61;U;354,6;354,6;298,61;0;0
12-05-2019;21 - 22;358,33;305,1;U;358,33;358,33;305,1;13;0
12-05-2019;22 - 23;362,06;312,94;U;362,06;362,06;312,94;13;0
12-05-2019;23 - 00;358,33;268,9;U;358,33;358,33;268,9;13;0
13-05-2019;00 - 01;501,89;266,43;U;501,89;501,89;266,43;52;0
13-05-2019;01 - 02;222,02;222,02;;222,02;222,02;222,02;0;0
13-05-2019;02 - 03;335,96;219,25;U;335,96;335,96;219,25;11;0
13-05-2019;03 - 04;335,96;219,55;U;335,96;335,96;219,55;21;0
13-05-2019;04 - 05;335,96;227,17;U;335,96;335,96;227,17;17;0
13-05-2019;05 - 06;313,54;266,73;U;313,54;313,54;266,73;5;0
13-05-2019;06 - 07;344,59;344,59;;344,59;344,59;344,59;0;0
13-05-2019;07 - 08;395,73;395,73;;395,73;395,73;395,73;0;0
13-05-2019;08 - 09;395,73;395,73;;395,73;395,73;395,73;0;0
13-05-2019;09 - 10;354,6;294,88;D;294,88;352,81;294,88;5;0
13-05-2019;10 - 11;298,61;294,88;D;294,88;298,61;294,88;0;0
13-05-2019;11 - 12;273,97;273,97;;273,97;273,97;273,97;0;0
13-05-2019;12 - 13;303,91;303,91;;303,91;303,91;303,91;0;0
13-05-2019;13 - 14;306,3;306,3;;306,3;306,3;306,3;0;0
13-05-2019;14 - 15;309,36;309,36;;309,36;309,36;309,36;0;0
13-05-2019;15 - 16;306,82;306,82;;306,82;306,82;306,82;0;0
13-05-2019;16 - 17;305,55;305,55;;305,55;305,55;305,55;0;0
13-05-2019;17 - 18;269,12;269,12;;269,12;269,12;269,12;0;0
13-05-2019;18 - 19;325,48;279,95;D;279,95;325,48;279,95;0;-5
13-05-2019;19 - 20;365,42;279,95;D;279,95;365,42;279,95;0;-114
13-05-2019;20 - 21;365,5;298,61;D;298,61;365,5;298,61;0;-5
13-05-2019;21 - 22;355,42;298,61;D;298,61;355,42;298,61;0;-43
13-05-2019;22 - 23;349,97;304,55;D;304,55;349,97;304,55;0;-2
13-05-2019;23 - 00;308,01;308,01;;308,01;308,01;308,01;0;0
14-05-2019;00 - 01;286,25;276,25;D;276,25;286,25;276,25;0;0
14-05-2019;01 - 02;267,51;260,04;D;260,04;267,51;260,04;0;0
14-05-2019;02 - 03;304,47;266,54;D;266,54;304,47;266,54;0;0
14-05-2019;03 - 04;305,14;268,78;D;268,78;305,14;268,78;0;0
14-05-2019;04 - 05;279,31;272,51;D;272,51;279,31;272,51;0;0
14-05-2019;05 - 06;305,51;276,25;D;276,25;305,51;276,25;0;0
14-05-2019;06 - 07;361,58;287,44;D;287,44;361,58;287,44;0;-53
14-05-2019;07 - 08;408,84;302,38;D;302,38;408,84;302,38;0;-92
14-05-2019;08 - 09;414,59;306,11;D;306,11;414,59;306,11;0;-28
14-05-2019;09 - 10;350,76;294,91;D;294,91;350,76;294,91;0;-20
14-05-2019;10 - 11;310,52;291,18;D;291,18;310,52;291,18;0;-23
14-05-2019;11 - 12;324,03;283,71;D;283,71;324,03;283,71;0;-5
14-05-2019;12 - 13;323,58;282,55;D;282,55;323,58;282,55;0;-26
14-05-2019;13 - 14;322,09;276,25;D;276,25;322,09;276,25;0;-10
14-05-2019;14 - 15;319,7;273,71;D;273,71;319,7;273,71;0;-5
14-05-2019;15 - 16;314,92;273,71;D;273,71;314,92;273,71;0;-15
14-05-2019;16 - 17;313,2;273,71;D;273,71;313,2;273,71;0;-4
14-05-2019;17 - 18;309,54;273,71;D;273,71;309,54;273,71;0;-5
14-05-2019;18 - 19;328,14;285,21;D;285,21;328,14;285,21;0;-5
14-05-2019;19 - 20;357,7;292,72;D;292,72;357,7;292,72;0;-22
14-05-2019;20 - 21;361,73;291,18;D;291,18;361,73;291,18;0;-5
14-05-2019;21 - 22;361,06;288,92;D;288,92;361,06;288,92;0;-5
14-05-2019;22 - 23;337,39;288,92;D;288,92;337,39;288,92;0;-5
14-05-2019;23 - 00;301,33;285,12;D;285,12;301,33;285,12;0;0
15-05-2019;00 - 01;277,1;277,1;;277,1;277,1;277,1;0;0
15-05-2019;01 - 02;290,69;290,69;;290,69;290,69;290,69;0;0
15-05-2019;02 - 03;298,91;298,91;;298,91;298,91;298,91;0;0
15-05-2019;03 - 04;306,22;299,35;U;306,22;306,22;299,35;3;0
15-05-2019;04 - 05;306,22;261,34;U;306,22;306,22;261,34;5;0
15-05-2019;05 - 06;311,38;277,17;U;311,38;311,38;277,17;5;0
15-05-2019;06 - 07;348,42;348,42;;348,42;348,42;348,42;0;0
15-05-2019;07 - 08;380,84;380,84;;380,84;380,84;380,84;0;0
15-05-2019;08 - 09;411,31;411,31;;411,31;411,31;411,31;0;0
15-05-2019;09 - 10;357,16;302,49;D;302,49;357,16;302,49;0;0
15-05-2019;10 - 11;334,91;302,49;D;302,49;334,91;302,49;0;0
15-05-2019;11 - 12;367,18;308,47;U;367,18;367,18;308,47;57;0
15-05-2019;12 - 13;370,72;306,22;U;370,72;370,72;317,5;102;0
15-05-2019;13 - 14;316,23;316,23;;316,23;316,23;316,23;0;0
15-05-2019;14 - 15;316,16;287,55;D;287,55;316,16;287,55;0;-3
15-05-2019;15 - 16;315,41;287,55;D;287,55;315,41;287,55;0;-4
15-05-2019;16 - 17;314,81;277,47;D;277,47;314,81;277,47;0;-4
15-05-2019;17 - 18;305,03;278,09;D;278,09;305,03;278,09;0;-5
15-05-2019;18 - 19;329,45;277,21;D;277,21;329,45;277,21;0;-17
15-05-2019;19 - 20;342,08;287,55;D;287,55;342,08;287,55;0;-5
15-05-2019;20 - 21;511,43;331,4;U;511,43;511,43;331,4;127;0
15-05-2019;21 - 22;322,88;274,86;D;274,86;322,88;274,86;0;-22
15-05-2019;22 - 23;324,9;276,35;D;276,35;324,9;276,35;0;-7
15-05-2019;23 - 00;290,61;243,81;D;243,81;290,61;243,81;0;0
16-05-2019;00 - 01;257,69;250,22;D;250,22;257,69;250,22;0;0
16-05-2019;01 - 02;257,69;250,22;D;250,22;257,69;250,22;0;0
16-05-2019;02 - 03;254,03;254,03;;254,03;254,03;254,03;0;0
16-05-2019;03 - 04;239,54;239,54;;239,54;239,54;239,54;0;0
16-05-2019;04 - 05;247,16;247,16;;247,16;247,16;247,16;0;0
16-05-2019;05 - 06;261,8;259,1;D;259,1;261,8;259,1;0;0
16-05-2019;06 - 07;318,93;276,36;D;276,36;318,93;276,36;0;0
16-05-2019;07 - 08;561,26;352,62;U;561,26;561,26;352,62;161;0
16-05-2019;08 - 09;1000;368,23;U;1000;1000;368,23;203;0
16-05-2019;09 - 10;1000;336,11;U;1000;1000;336,56;230;0
16-05-2019;10 - 11;888,83;330,36;U;888,83;888,83;330,36;89;0
16-05-2019;11 - 12;328,12;281,96;D;281,96;328,12;281,96;0;-15
16-05-2019;12 - 13;311,47;281,96;D;281,96;311,47;281,96;0;0
16-05-2019;13 - 14;298,54;272,63;D;272,63;298,54;272,63;0;0
16-05-2019;14 - 15;290,33;257,69;D;257,69;290,33;257,69;0;0
16-05-2019;15 - 16;283,61;246,48;D;246,48;283,61;246,48;0;0
16-05-2019;16 - 17;268,14;246,48;D;246,48;268,14;246,48;0;0
16-05-2019;17 - 18;313,71;291,67;U;313,71;313,71;291,67;0;0
16-05-2019;18 - 19;306,01;273,37;D;273,37;306,01;273,37;0;0
16-05-2019;19 - 20;319,68;274,12;D;274,12;319,68;274,12;0;0
16-05-2019;20 - 21;310,57;283,83;D;283,83;310,57;283,83;0;0
16-05-2019;21 - 22;309,08;287,56;D;287,56;309,08;287,56;0;0
16-05-2019;22 - 23;304,97;287,56;D;287,56;304,97;287,56;0;0
16-05-2019;23 - 00;274,79;274,79;;274,79;274,79;274,79;0;0
17-05-2019;00 - 01;266,6;266,6;;266,6;266,6;266,6;0;0
17-05-2019;01 - 02;262,72;168,67;D;168,67;262,72;168,67;0;0
17-05-2019;02 - 03;255,77;164,29;D;164,29;255,77;164,29;0;0
17-05-2019;03 - 04;252,34;164,29;D;164,29;252,34;164,29;0;0
17-05-2019;04 - 05;253,91;158,32;D;158,32;253,91;158,32;0;0
17-05-2019;05 - 06;269,51;184;D;184;269,51;184;0;0
17-05-2019;06 - 07;307,15;253,91;D;253,91;307,15;253,91;0;0
17-05-2019;07 - 08;314,69;272,57;D;272,57;314,69;272,57;0;0
17-05-2019;08 - 09;314,39;270,33;D;270,33;314,39;270,33;0;0
17-05-2019;09 - 10;314,02;270,33;D;270,33;314,02;270,33;0;0
17-05-2019;10 - 11;312,83;271,08;D;271,08;312,83;271,08;0;0
17-05-2019;11 - 12;309,84;253,91;D;253,91;309,84;253,91;0;0
17-05-2019;12 - 13;308,57;250,17;D;250,17;308,57;250,17;0;0
17-05-2019;13 - 14;304,09;250,17;D;250,17;304,09;250,17;0;0
17-05-2019;14 - 15;292,36;231,5;D;231,5;292,36;231,5;0;0
17-05-2019;15 - 16;287,44;231,5;D;231,5;287,44;231,5;0;0
17-05-2019;16 - 17;291,54;231,5;D;231,5;291,54;231,5;0;0
17-05-2019;17 - 18;317,61;257,64;D;257,64;317,61;257,64;0;0
