Month;MunicipalityNo;CapacityGe100MW;CapacityLt100MW;OffshoreWindCapacity;OnshoreWindCapacity;SolarPowerCapacity;NumberGenerationUnitsGe100MW;NumberGenerationUnitsLt100MW;NumberOffshoreWindGenerators;NumberOnshoreWindGenerators;NumberSolarPanels
2017-08-01 00:00;240;;13.929;;0.142;4.8325;0;8;0;4;749
2017-08-01 00:00;230;;4.632;;;4.0631;0;11;0;0;605
2017-08-01 00:00;223;;16.367;;0.006;1.184;0;3;0;1;195
2017-08-01 00:00;219;;86.98;;4.087;5.7982;0;11;0;12;780
2017-08-01 00:00;217;;60.994;;0.046;3.6589;0;8;0;3;562
2017-08-01 00:00;210;;1.328;;;2.7098;0;2;0;0;401
2017-08-01 00:00;201;;4.657;;2.828;2.9435;0;9;0;7;441
2017-08-01 00:00;190;;0.353;;;2.1177;0;2;0;0;416
2017-08-01 00:00;187;;;;0.001;0.6802;0;0;0;1;121
2017-08-01 00:00;185;;1.122;;;2.2542;0;2;0;0;374
2017-08-01 00:00;183;;;;0.011;0.8929;0;0;0;1;143
2017-08-01 00:00;175;;;;;1.4614;0;0;0;0;218
2017-08-01 00:00;173;;47.018;;;2.168;0;17;0;0;309
2017-08-01 00:00;169;;1.042;;0.861;5.7779;0;2;0;2;459
2017-08-01 00:00;167;699.0;117.064;10.8;2.005;3.5453;2;3;3;4;415
2017-08-01 00:00;165;;;;;1.1358;0;0;0;0;149
2017-08-01 00:00;163;;0.486;;;1.8843;0;1;0;0;258
2017-08-01 00:00;161;;41.79;;0.9;1.5421;0;3;0;3;199
2017-08-01 00:00;159;;5.571;;;3.0579;0;3;0;0;458
2017-08-01 00:00;157;;;;;2.3813;0;0;0;0;251
2017-08-01 00:00;155;;0.03;;;0.9699;0;1;0;0;162
2017-08-01 00:00;153;;;;;1.0884;0;0;0;0;197
2017-08-01 00:00;151;;5.245;;;4.6624;0;8;0;0;465
2017-08-01 00:00;147;;;;;1.5513;0;0;0;0;81
2017-08-01 00:00;101;403.0;325.75;40.0;10.6543;10.8031;2;9;20;14;787
2017-08-01 00:00;1;;0.16;;;;0;8;0;0;0
2017-07-01 00:00;860;;98.22;;85.809;10.6859;0;20;0;239;1609
2017-07-01 00:00;851;380.0;82.624;;132.3947;14.8847;1;33;0;189;2975
2017-07-01 00:00;849;;23.594;;163.6095;8.9311;0;17;0;212;1349
2017-07-01 00:00;846;;10.663;;56.0003;8.1724;0;15;0;76;1436
2017-07-01 00:00;840;;18.856;;48.875;5.511;0;14;0;81;1235
2017-07-01 00:00;825;;0.0531;;0.18;0.7674;0;10;0;1;134
2017-07-01 00:00;820;;20.827;;108.814;5.9582;0;17;0;149;1403
2017-07-01 00:00;813;;63.658;7.6;49.05;9.3831;0;25;3;90;1504
2017-07-01 00:00;810;;46.931;;75.4102;6.9483;0;21;0;94;972
2017-07-01 00:00;791;;109.633;;62.659;17.7626;0;39;0;96;2755
2017-07-01 00:00;787;;28.996;;145.7569;11.158;0;24;0;525;1901
2017-07-01 00:00;779;;33.094;;108.4638;12.5914;0;28;0;174;2081
2017-07-01 00:00;773;;14.808;;78.9195;4.2294;0;12;0;172;651
2017-07-01 00:00;766;;12.995;;28.0065;9.6707;0;6;0;68;1794
2017-07-01 00:00;760;;65.91;;403.2579;33.4368;0;30;0;351;2119
2017-07-01 00:00;756;;71.99;;41.0005;7.7209;0;28;0;55;1057
2017-07-01 00:00;751;760.0;84.838;;11.4315;25.1434;2;24;0;35;3880
2017-07-01 00:00;746;;5.5576;;11.6575;7.9288;0;7;0;21;1599
2017-07-01 00:00;741;;;23.0;11.407;1.3581;0;0;10;27;219
2017-07-01 00:00;740;;113.698;;16.741;25.7077;0;14;0;48;2379
2017-07-01 00:00;730;;88.566;;158.5855;12.3319;0;10;0;143;1735
2017-07-01 00:00;727;;6.235;5.0;5.262;3.1468;0;5;10;13;649
2017-07-01 00:00;710;;22.2816;;34.964;6.8365;0;21;0;58;1159
2017-07-01 00:00;707;;42.017;399.6;52.619;5.1222;0;3;111;89;883
2017-07-01 00:00;706;;5.94;;18.8735;7.334;0;4;0;48;1310
2017-07-01 00:00;671;;1.047;;50.506;3.7208;0;1;0;95;690
2017-07-01 00:00;665;;28.59;17.2;140.853;4.5458;0;12;8;195;804
2017-07-01 00:00;661;;50.772;;177.6186;8.9024;0;12;0;178;1653
2017-07-01 00:00;657;;110.371;;108.5581;12.343;0;18;0;141;1859
2017-07-01 00:00;630;;19.772;;39.6317;91.8246;0;11;0;79;2889
2017-07-01 00:00;621;;15.04;;34.377;12.0078;0;9;0;43;1680
2017-07-01 00:00;615;;40.911;;3.912;10.6007;0;6;0;17;1973
2017-07-01 00:00;607;427.0;35.444;;2.278;6.0595;1;7;0;8;814
2017-07-01 00:00;580;626.0;5.384;;86.899;29.8385;1;12;0;108;1487
2017-07-01 00:00;575;;12.757;;61.187;8.3573;0;9;0;99;1258
2017-07-01 00:00;573;;24.01;;100.079;12.8958;0;19;0;137;1774
2017-07-01 00:00;563;;;;1.98;0.7803;0;0;0;3;146
2017-07-01 00:00;561;401.0;72.497;369.3;67.5632;12.2696;1;18;171;71;1743
2017-07-01 00:00;550;;77.307;;153.943;10.6013;0;42;0;324;1406
2017-07-01 00:00;540;;103.988;;14.4375;18.2221;0;25;0;38;1752
2017-07-01 00:00;530;;38.499;;92.599;4.877;0;16;0;64;768
2017-07-01 00:00;510;;47.931;;40.788;10.0653;0;27;0;67;1506
2017-07-01 00:00;492;;0.75;;12.026;1.4431;0;1;0;9;297
2017-07-01 00:00;482;;2.3;;43.806;2.1917;0;1;0;67;328
2017-07-01 00:00;480;;22.248;;26.437;4.9086;0;13;0;54;814
2017-07-01 00:00;479;;26.571;;33.483;11.1793;0;16;0;54;1237
2017-07-01 00:00;461;372.0;132.421;;11.158;9.8024;1;40;0;17;1416
2017-07-01 00:00;450;;24.015;;28.993;3.1904;0;7;0;40;571
2017-07-01 00:00;440;;9.691;;14.901;3.1833;0;7;0;14;432
2017-07-01 00:00;430;;32.448;;15.919;8.9915;0;20;0;35;1353
2017-07-01 00:00;420;;36.064;;31.193;7.818;0;19;0;58;1149
2017-07-01 00:00;410;;8.293;;13.6305;6.34;0;8;0;26;1038
2017-07-01 00:00;400;;105.544;;37.1316;7.9624;0;8;0;87;1028
2017-07-01 00:00;390;;107.097;;18.4175;7.6818;0;13;0;63;1056
2017-07-01 00:00;376;;38.704;;59.0675;8.4171;0;7;0;144;1318
2017-07-01 00:00;370;;57.143;;68.9711;8.9292;0;27;0;91;1599
2017-07-01 00:00;360;;16.231;372.6;235.807;38.4565;0;7;162;229;931
2017-07-01 00:00;350;;3.251;;5.448;4.2328;0;2;0;19;652
2017-07-01 00:00;340;;10.013;;6.823;3.2523;0;6;0;9;582
2017-07-01 00:00;336;;6.952;;9.9465;3.1317;0;5;0;27;563
2017-07-01 00:00;330;407.0;25.0037;21.0;44.278;9.3703;2;101;7;113;1320
2017-07-01 00:00;329;;12.048;;9.049;3.6424;0;4;0;19;538
2017-07-01 00:00;326;1057.0;3.9875;;81.121;52.2864;3;5;0;126;1253
2017-07-01 00:00;320;;7.71;;35.01;4.9369;0;4;0;44;760
2017-07-01 00:00;316;;8.371;;59.4746;7.9393;0;11;0;69;1107
2017-07-01 00:00;306;;13.072;;5.1621;5.465;0;14;0;45;965
2017-07-01 00:00;270;;17.545;;0.766;4.8841;0;7;0;25;919
2017-07-01 00:00;269;;3.647;;0.616;2.1582;0;2;0;4;437
2017-07-01 00:00;265;;34.935;;9.245;9.9035;0;4;0;24;1147
2017-07-01 00:00;260;;0.015;;4.182;3.9415;0;1;0;11;594
2017-07-01 00:00;259;;44.993;;3.978;5.888;0;15;0;11;907
2017-07-01 00:00;253;;1.225;;0.371;4.8899;0;2;0;3;703
2017-07-01 00:00;250;520.0;164.032;;2.991;4.3347;2;12;0;11;780
2017-07-01 00:00;240;;13.929;;0.142;4.8295;0;8;0;4;748
2017-07-01 00:00;230;;4.632;;;4.0559;0;11;0;0;603
2017-07-01 00:00;223;;16.367;;0.006;1.184;0;3;0;1;195
2017-07-01 00:00;219;;86.98;;4.087;5.7885;0;11;0;12;778
2017-07-01 00:00;217;;60.994;;0.046;3.6553;0;8;0;3;561
2017-07-01 00:00;210;;1.328;;;2.6978;0;2;0;0;399
2017-07-01 00:00;201;;4.657;;2.828;2.9404;0;9;0;7;440
2017-07-01 00:00;190;;0.353;;;2.1117;0;2;0;0;414
2017-07-01 00:00;187;;;;0.001;0.6802;0;0;0;1;121
2017-07-01 00:00;185;;1.122;;;2.2542;0;2;0;0;374
2017-07-01 00:00;183;;;;0.011;0.8916;0;0;0;1;142
2017-07-01 00:00;175;;;;;1.4562;0;0;0;0;216
2017-07-01 00:00;173;;47.018;;;2.162;0;17;0;0;308
2017-07-01 00:00;169;;1.042;;0.861;5.7762;0;2;0;2;458
2017-07-01 00:00;167;699.0;117.064;10.8;2.005;3.5453;2;3;3;4;415
2017-07-01 00:00;165;;;;;1.1308;0;0;0;0;148
2017-07-01 00:00;163;;0.486;;;1.8843;0;1;0;0;258
2017-07-01 00:00;161;;41.79;;0.9;1.5421;0;3;0;3;199
2017-07-01 00:00;159;;5.571;;;2.9829;0;3;0;0;456
2017-07-01 00:00;157;;;;;2.3849;0;0;0;0;252
2017-07-01 00:00;155;;0.03;;;0.9699;0;1;0;0;162
2017-07-01 00:00;153;;;;;1.0817;0;0;0;0;195
2017-07-01 00:00;151;;5.245;;;4.6594;0;8;0;0;464
2017-07-01 00:00;147;;;;;1.5513;0;0;0;0;81
2017-07-01 00:00;101;403.0;325.75;40.0;10.6543;10.6662;2;9;20;14;780
2017-07-01 00:00;1;;0.16;;;;0;8;0;0;0
2017-06-01 00:00;860;;98.22;;85.809;10.6799;0;20;0;239;1608
2017-06-01 00:00;851;380.0;82.624;;132.3847;14.8693;1;33;0;188;2972
2017-06-01 00:00;849;;23.594;;163.6095;8.9311;0;17;0;212;1349
2017-06-01 00:00;846;;10.663;;56.0003;8.1664;0;15;0;76;1435
2017-06-01 00:00;840;;18.856;;48.875;5.506;0;14;0;81;1234
2017-06-01 00:00;825;;0.0531;;0.18;0.7619;0;10;0;1;133
2017-06-01 00:00;820;;20.827;;108.814;5.9582;0;17;0;149;1403
2017-06-01 00:00;813;;63.658;7.6;49.05;9.3739;0;25;3;90;1503
2017-06-01 00:00;810;;46.931;;75.4202;6.9423;0;21;0;95;971
2017-06-01 00:00;791;;109.633;;62.659;17.7576;0;39;0;96;2754
2017-06-01 00:00;787;;28.996;;145.7469;11.152;0;24;0;524;1900
2017-06-01 00:00;779;;33.094;;108.4638;12.5891;0;28;0;174;2080
2017-06-01 00:00;773;;14.808;;79.3195;4.2294;0;12;0;174;651
2017-06-01 00:00;766;;12.995;;28.0065;9.6707;0;6;0;68;1794
2017-06-01 00:00;760;;65.91;;403.2579;33.4363;0;30;0;351;2118
2017-06-01 00:00;756;;71.99;;41.0005;7.7209;0;28;0;55;1057
2017-06-01 00:00;751;760.0;46.848;;11.4315;25.1091;2;23;0;35;3870
2017-06-01 00:00;746;;5.5576;;11.6575;7.9276;0;7;0;21;1598
2017-06-01 00:00;741;;;23.0;11.407;1.3581;0;0;10;27;219
2017-06-01 00:00;740;;113.698;;16.741;25.6786;0;14;0;48;2374
2017-06-01 00:00;730;;88.566;;158.5855;12.3284;0;10;0;143;1735
2017-06-01 00:00;727;;6.235;5.0;5.262;3.1468;0;5;10;13;649
2017-06-01 00:00;710;;22.2726;;34.964;6.8305;0;20;0;58;1158
2017-06-01 00:00;707;;42.017;399.6;52.619;5.1222;0;3;111;89;883
2017-06-01 00:00;706;;5.94;;18.8735;7.2941;0;4;0;48;1305
2017-06-01 00:00;671;;1.047;;50.506;3.7208;0;1;0;95;690
2017-06-01 00:00;665;;28.59;17.2;140.853;4.5458;0;12;8;195;804
2017-06-01 00:00;661;;50.772;;177.6186;8.8963;0;12;0;178;1650
2017-06-01 00:00;657;;110.371;;108.5581;12.34;0;18;0;141;1858
2017-06-01 00:00;630;;19.772;;39.6317;91.8162;0;11;0;79;2885
2017-06-01 00:00;621;;15.04;;34.377;12.0013;0;9;0;43;1678
2017-06-01 00:00;615;;40.911;;3.912;10.6067;0;6;0;17;1971
2017-06-01 00:00;607;427.0;35.444;;2.278;6.0595;1;7;0;8;814
2017-06-01 00:00;580;626.0;5.384;;86.899;29.8385;1;12;0;108;1487
2017-06-01 00:00;575;;12.757;;61.187;8.3233;0;9;0;99;1257
2017-06-01 00:00;573;;24.01;;100.079;12.8958;0;19;0;137;1774
2017-06-01 00:00;563;;;;1.98;0.7803;0;0;0;3;146
2017-06-01 00:00;561;401.0;72.497;369.3;67.5632;12.2621;1;18;171;71;1741
2017-06-01 00:00;550;;77.307;;153.943;10.5953;0;42;0;324;1405
2017-06-01 00:00;540;;103.988;;14.4375;18.2021;0;25;0;38;1751
2017-06-01 00:00;530;;38.499;;92.599;4.877;0;16;0;64;768
2017-06-01 00:00;510;;47.931;;40.788;10.0333;0;27;0;67;1503
2017-06-01 00:00;492;;0.75;;12.026;1.4401;0;1;0;9;296
2017-06-01 00:00;482;;2.3;;43.806;2.1867;0;1;0;67;327
2017-06-01 00:00;480;;22.248;;26.437;4.9086;0;13;0;54;814
2017-06-01 00:00;479;;26.571;;33.483;11.1793;0;16;0;54;1237
2017-06-01 00:00;461;372.0;132.421;;11.158;9.7984;1;40;0;17;1415
2017-06-01 00:00;450;;24.015;;28.993;3.1904;0;7;0;40;571
2017-06-01 00:00;440;;9.691;;14.901;3.1833;0;7;0;14;432
2017-06-01 00:00;430;;32.448;;15.919;8.9915;0;20;0;35;1353
2017-06-01 00:00;420;;36.064;;31.193;7.818;0;19;0;58;1149
2017-06-01 00:00;410;;8.293;;13.6305;6.328;0;8;0;26;1036
2017-06-01 00:00;400;;105.544;;37.1316;7.9624;0;8;0;87;1028
2017-06-01 00:00;390;;107.097;;18.4175;7.6803;0;13;0;63;1055
2017-06-01 00:00;376;;38.704;;59.0675;8.4171;0;7;0;144;1318
2017-06-01 00:00;370;;57.143;;68.9711;8.892;0;27;0;91;1596
2017-06-01 00:00;360;;16.231;372.6;235.807;38.451;0;7;162;229;929
2017-06-01 00:00;350;;3.251;;5.448;4.2273;0;2;0;19;650
2017-06-01 00:00;340;;10.013;;6.823;3.2372;0;6;0;9;579
2017-06-01 00:00;336;;6.952;;9.9465;3.1302;0;5;0;27;562
2017-06-01 00:00;330;407.0;25.0037;21.0;44.278;9.3667;2;101;7;113;1319
2017-06-01 00:00;329;;12.048;;9.049;3.6364;0;4;0;19;536
2017-06-01 00:00;326;1057.0;3.9875;;81.121;52.2864;3;5;0;126;1253
2017-06-01 00:00;320;;7.71;;35.01;4.9339;0;4;0;44;759
2017-06-01 00:00;316;;8.371;;59.4746;7.9303;0;11;0;69;1105
2017-06-01 00:00;306;;13.072;;5.1621;5.4566;0;14;0;45;963
2017-06-01 00:00;270;;17.545;;0.766;4.8307;0;7;0;25;915
2017-06-01 00:00;269;;3.647;;0.616;2.1362;0;2;0;4;433
2017-06-01 00:00;265;;34.935;;9.245;9.8898;0;4;0;24;1143
2017-06-01 00:00;260;;0.015;;4.182;3.9355;0;1;0;11;593
2017-06-01 00:00;259;;44.993;;3.978;5.8835;0;15;0;11;906
2017-06-01 00:00;253;;1.225;;0.371;4.8829;0;2;0;3;701
2017-06-01 00:00;250;520.0;164.032;;2.991;4.3217;2;12;0;11;769
2017-06-01 00:00;240;;13.929;;0.142;4.8247;0;8;0;4;746
2017-06-01 00:00;230;;4.632;;;4.0527;0;11;0;0;602
2017-06-01 00:00;223;;16.367;;0.006;1.174;0;3;0;1;194
2017-06-01 00:00;219;;86.98;;4.087;5.7719;0;11;0;12;774
2017-06-01 00:00;217;;60.994;;0.046;3.6538;0;8;0;3;560
2017-06-01 00:00;210;;1.328;;;2.6978;0;2;0;0;399
2017-06-01 00:00;201;;4.657;;2.828;2.9346;0;9;0;7;439
2017-06-01 00:00;190;;0.353;;;2.1004;0;2;0;0;410
2017-06-01 00:00;187;;;;0.001;0.6552;0;0;0;1;120
2017-06-01 00:00;185;;1.122;;;2.2518;0;2;0;0;373
2017-06-01 00:00;183;;;;0.011;0.8916;0;0;0;1;142
2017-06-01 00:00;175;;;;;1.4302;0;0;0;0;213
2017-06-01 00:00;173;;47.018;;;2.1608;0;17;0;0;307
2017-06-01 00:00;169;;1.042;;0.861;5.7462;0;2;0;2;457
2017-06-01 00:00;167;699.0;117.064;10.8;2.005;3.5501;2;3;3;4;416
2017-06-01 00:00;165;;;;;1.1308;0;0;0;0;148
2017-06-01 00:00;163;;0.486;;;1.8843;0;1;0;0;258
2017-06-01 00:00;161;;41.79;;0.9;1.5421;0;3;0;3;199
2017-06-01 00:00;159;;5.571;;;2.9642;0;3;0;0;454
2017-06-01 00:00;157;;;;;2.375;0;0;0;0;251
2017-06-01 00:00;155;;0.03;;;0.9699;0;1;0;0;162
2017-06-01 00:00;153;;;;;1.0772;0;0;0;0;194
2017-06-01 00:00;151;;5.245;;;4.6582;0;8;0;0;463
2017-06-01 00:00;147;;;;;1.5513;0;0;0;0;81
2017-06-01 00:00;101;403.0;325.75;40.0;10.6543;10.5107;2;9;20;14;770
2017-06-01 00:00;1;;0.16;;;;0;8;0;0;0
2017-05-01 00:00;860;;98.205;;85.809;10.6799;0;19;0;239;1608
2017-05-01 00:00;851;380.0;81.422;;132.3847;14.7825;1;32;0;188;2965
2017-05-01 00:00;849;;23.594;;163.6095;8.9321;0;17;0;212;1349
2017-05-01 00:00;846;;10.663;;56.0003;8.1664;0;15;0;76;1435
2017-05-01 00:00;840;;18.856;;48.875;5.4993;0;14;0;81;1232
2017-05-01 00:00;825;;0.0531;;0.18;0.7619;0;10;0;1;133
2017-05-01 00:00;820;;20.827;;108.814;5.9552;0;17;0;149;1402
2017-05-01 00:00;813;;63.658;7.6;49.05;9.3659;0;25;3;90;1501
2017-05-01 00:00;810;;46.931;;75.4202;6.9373;0;21;0;95;970
2017-05-01 00:00;791;;109.735;;62.659;17.748;0;40;0;96;2752
2017-05-01 00:00;787;;28.996;;146.7769;11.152;0;24;0;527;1900
2017-05-01 00:00;779;;33.094;;108.4638;12.5871;0;28;0;174;2079
2017-05-01 00:00;773;;14.808;;79.3195;4.225;0;12;0;174;650
2017-05-01 00:00;766;;12.995;;28.0065;9.6707;0;6;0;68;1794
2017-05-01 00:00;760;;65.91;;403.2579;33.4363;0;30;0;351;2118
2017-05-01 00:00;756;;71.99;;41.0005;7.698;0;28;0;55;1052
2017-05-01 00:00;751;760.0;46.848;;11.6815;24.9694;2;23;0;36;3852
2017-05-01 00:00;746;;5.5576;;11.6575;7.9261;0;7;0;21;1597
2017-05-01 00:00;741;;;23.0;11.407;1.3581;0;0;10;27;219
2017-05-01 00:00;740;;113.698;;16.741;25.6407;0;14;0;48;2363
2017-05-01 00:00;730;;88.566;;158.5855;12.2474;0;10;0;143;1733
2017-05-01 00:00;727;;6.261;5.0;5.262;3.1367;0;6;10;13;646
2017-05-01 00:00;710;;22.2726;;34.964;6.8305;0;20;0;58;1158
2017-05-01 00:00;707;;42.017;399.6;52.619;5.1052;0;3;111;89;880
2017-05-01 00:00;706;;5.94;;18.8735;7.26;0;4;0;48;1301
2017-05-01 00:00;671;;1.047;;50.881;3.7208;0;1;0;97;690
2017-05-01 00:00;665;;28.59;17.2;140.843;4.5458;0;12;8;194;804
2017-05-01 00:00;661;;50.772;;177.6186;8.8903;0;12;0;178;1649
2017-05-01 00:00;657;;110.371;;108.5581;12.3369;0;18;0;141;1856
2017-05-01 00:00;630;;19.772;;39.6317;91.6882;0;11;0;79;2875
2017-05-01 00:00;621;;15.04;;34.377;11.9983;0;9;0;43;1677
2017-05-01 00:00;615;;40.911;;4.062;10.6022;0;6;0;18;1968
2017-05-01 00:00;607;427.0;35.444;;2.278;6.052;1;7;0;8;812
2017-05-01 00:00;580;626.0;5.384;;86.399;29.8353;1;12;0;107;1485
2017-05-01 00:00;575;;12.757;;61.187;8.3173;0;9;0;99;1256
2017-05-01 00:00;573;;24.01;;100.079;12.8825;0;19;0;137;1771
2017-05-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
2017-05-01 00:00;561;401.0;72.497;369.3;67.5632;12.1541;1;18;171;71;1737
2017-05-01 00:00;550;;77.307;;153.933;10.5861;0;42;0;323;1403
2017-05-01 00:00;540;;103.988;;14.4275;18.1761;0;25;0;37;1749
2017-05-01 00:00;530;;38.499;;92.599;4.876;0;16;0;64;767
2017-05-01 00:00;510;;47.931;;40.788;10.0153;0;27;0;67;1499
2017-05-01 00:00;492;;0.75;;12.026;1.4401;0;1;0;9;296
2017-05-01 00:00;482;;2.3;;43.806;2.1747;0;1;0;67;326
2017-05-01 00:00;480;;22.248;;26.437;4.903;0;13;0;54;812
2017-05-01 00:00;479;;26.571;;33.483;11.1793;0;16;0;54;1237
2017-05-01 00:00;461;372.0;132.421;;11.158;9.7909;1;40;0;17;1413
2017-05-01 00:00;450;;24.015;;28.993;3.1844;0;7;0;40;570
2017-05-01 00:00;440;;9.691;;14.901;3.1833;0;7;0;14;432
2017-05-01 00:00;430;;32.448;;15.919;8.9825;0;20;0;35;1352
2017-05-01 00:00;420;;36.064;;31.193;7.818;0;19;0;58;1149
2017-05-01 00:00;410;;8.293;;13.6305;6.3024;0;8;0;26;1030
2017-05-01 00:00;400;;105.544;;37.1316;7.9564;0;8;0;87;1026
2017-05-01 00:00;390;;107.097;;18.4175;7.6673;0;13;0;63;1053
2017-05-01 00:00;376;;38.704;;59.0675;8.4171;0;7;0;144;1318
2017-05-01 00:00;370;;57.143;;58.1711;8.8818;0;27;0;88;1593
2017-05-01 00:00;360;;16.231;372.6;215.107;38.4243;0;7;162;223;924
2017-05-01 00:00;350;;3.251;;5.448;4.1993;0;2;0;19;645
2017-05-01 00:00;340;;10.013;;6.823;3.2331;0;6;0;9;576
2017-05-01 00:00;336;;6.952;;9.9465;3.1302;0;5;0;27;562
2017-05-01 00:00;330;407.0;25.0037;21.0;44.528;9.3588;2;101;7;114;1316
2017-05-01 00:00;329;;12.048;;9.049;3.6142;0;4;0;19;530
2017-05-01 00:00;326;1057.0;3.9875;;81.121;52.2607;3;5;0;126;1249
2017-05-01 00:00;320;;7.71;;35.01;4.9288;0;4;0;44;757
2017-05-01 00:00;316;;8.371;;59.4746;7.9062;0;11;0;69;1096
2017-05-01 00:00;306;;13.072;;5.1621;5.4267;0;14;0;45;956
2017-05-01 00:00;270;;17.545;;0.766;4.8237;0;7;0;25;913
2017-05-01 00:00;269;;3.647;;0.616;2.1312;0;2;0;4;432
2017-05-01 00:00;265;;34.935;;8.045;9.8713;0;4;0;23;1139
2017-05-01 00:00;260;;0.015;;4.182;3.9264;0;1;0;11;591
2017-05-01 00:00;259;;45.433;;3.978;5.8452;0;16;0;11;897
2017-05-01 00:00;253;;1.225;;0.371;4.8704;0;2;0;3;698
2017-05-01 00:00;250;520.0;164.032;;2.991;4.3113;2;12;0;11;766
2017-05-01 00:00;240;;13.929;;0.142;4.8239;0;8;0;4;745
2017-05-01 00:00;230;;4.632;;;4.0412;0;11;0;0;600
2017-05-01 00:00;223;;16.367;;0.006;1.174;0;3;0;1;194
2017-05-01 00:00;219;;86.98;;4.087;5.7676;0;11;0;12;772
2017-05-01 00:00;217;;60.994;;0.046;3.6458;0;8;0;3;558
2017-05-01 00:00;210;;1.328;;;2.6868;0;2;0;0;397
2017-05-01 00:00;201;;4.657;;2.828;2.9334;0;9;0;7;438
2017-05-01 00:00;190;;0.353;;;2.0944;0;2;0;0;409
2017-05-01 00:00;187;;;;0.001;0.6552;0;0;0;1;120
2017-05-01 00:00;185;;1.122;;;2.2508;0;2;0;0;372
2017-05-01 00:00;183;;;;0.011;0.8916;0;0;0;1;142
2017-05-01 00:00;175;;;;;1.41;0;0;0;0;205
2017-05-01 00:00;173;;47.018;;;2.1584;0;17;0;0;306
2017-05-01 00:00;169;;1.042;;0.861;5.7462;0;2;0;2;457
2017-05-01 00:00;167;699.0;117.064;10.8;2.005;3.5407;2;3;3;4;413
2017-05-01 00:00;165;;;;;1.1308;0;0;0;0;148
2017-05-01 00:00;163;;0.486;;;1.8843;0;1;0;0;258
2017-05-01 00:00;161;;41.79;;0.9;1.5391;0;3;0;3;198
2017-05-01 00:00;159;;5.571;;;2.9611;0;3;0;0;453
2017-05-01 00:00;157;;;;;2.375;0;0;0;0;251
2017-05-01 00:00;155;;0.03;;;0.9699;0;1;0;0;162
2017-05-01 00:00;153;;;;;1.0716;0;0;0;0;193
2017-05-01 00:00;151;;5.245;;;4.651;0;8;0;0;457
2017-05-01 00:00;147;;;;;1.5513;0;0;0;0;81
2017-05-01 00:00;101;403.0;325.75;40.0;10.6543;10.4815;2;9;20;14;766
2017-05-01 00:00;1;;0.16;;;;0;8;0;0;0
2017-04-01 00:00;860;;98.205;;85.979;10.6749;0;19;0;239;1607
2017-04-01 00:00;851;380.0;81.811;;132.5347;14.7683;1;33;0;189;2963
2017-04-01 00:00;849;;23.594;;163.8345;8.9321;0;17;0;213;1349
2017-04-01 00:00;846;;10.663;;56.0003;8.1544;0;15;0;76;1433
2017-04-01 00:00;840;;18.856;;48.875;5.4943;0;14;0;81;1231
2017-04-01 00:00;825;;0.0531;;0.18;0.7619;0;10;0;1;133
2017-04-01 00:00;820;;20.827;;108.814;5.9432;0;17;0;149;1400
2017-04-01 00:00;813;;63.658;7.6;49.05;9.3437;0;25;3;90;1497
2017-04-01 00:00;810;;46.931;;75.4202;6.921;0;21;0;95;968
2017-04-01 00:00;791;;109.735;;62.659;17.7333;0;40;0;96;2748
2017-04-01 00:00;787;;28.996;;146.7769;11.1508;0;24;0;527;1899
2017-04-01 00:00;779;;33.094;;110.2638;12.5871;0;28;0;177;2079
2017-04-01 00:00;773;;14.808;;79.3195;4.225;0;12;0;174;650
2017-04-01 00:00;766;;12.995;;28.0065;9.6565;0;6;0;68;1790
2017-04-01 00:00;760;;65.91;;403.2579;33.4063;0;30;0;351;2114
2017-04-01 00:00;756;;71.99;;41.0005;7.698;0;28;0;55;1052
2017-04-01 00:00;751;760.0;46.848;;11.6815;24.7135;2;23;0;36;3817
2017-04-01 00:00;746;;5.5576;;11.6575;7.9134;0;7;0;21;1593
2017-04-01 00:00;741;;;23.0;11.407;1.3581;0;0;10;27;219
2017-04-01 00:00;740;;113.698;;16.741;25.6178;0;14;0;48;2357
2017-04-01 00:00;730;;88.566;;158.5855;11.9855;0;10;0;143;1725
2017-04-01 00:00;727;;6.261;5.0;5.262;3.1192;0;6;10;13;643
2017-04-01 00:00;710;;22.2726;;35.114;6.8309;0;20;0;59;1157
2017-04-01 00:00;707;;42.117;399.6;52.619;5.1052;0;4;111;89;880
2017-04-01 00:00;706;;5.94;;18.8735;7.252;0;4;0;48;1299
2017-04-01 00:00;671;;1.047;;50.881;3.7208;0;1;0;97;690
2017-04-01 00:00;665;;28.59;17.2;138.843;4.5458;0;12;8;193;804
2017-04-01 00:00;661;;50.772;;177.6086;8.8873;0;12;0;177;1648
2017-04-01 00:00;657;;110.371;;108.7081;12.3249;0;18;0;142;1854
2017-04-01 00:00;630;;19.772;;39.6317;91.6558;0;11;0;79;2861
2017-04-01 00:00;621;;15.04;;34.377;11.9795;0;9;0;43;1671
2017-04-01 00:00;615;;40.911;;4.062;10.5972;0;6;0;18;1961
2017-04-01 00:00;607;427.0;35.444;;2.278;5.8845;1;7;0;8;810
2017-04-01 00:00;580;626.0;5.384;;86.399;29.8293;1;12;0;107;1484
2017-04-01 00:00;575;;12.757;;61.187;7.9179;0;9;0;99;1249
2017-04-01 00:00;573;;24.01;;100.379;12.8673;0;19;0;139;1768
2017-04-01 00:00;563;;;;1.98;0.7814;0;0;0;3;147
